lat,lng,city,state,date,specs
48.0400945,122.406257,Langley,WA,1/6/17,2 orb UFOs.  ((NUFORC Note:  No contact information provided by witness.  PD))
37.9746458,122.5616448,San+Anselmo,CA,1/6/17,Cluster of bright yellow gold lights in formation seen hovering  over Marin County
45.4312294,122.7714861,Tigard,OR,1/6/17,Round circular flashy object seen in the sky for the past 3 days.  ((NUFORC Note:  Sighting of Venus??  PD))
30.267153,97.7430608,Austin,TX,1/6/17,"Flotilla over Austin, disguised as Orion."
40.5649781,111.8389726,Sandy,UT,1/5/17,Four orbs in the sky.
38.8576128,76.8894171,District+Heights,MD,1/5/17,((HOAX))  4 Lights seen in formation then 3 light combined in to one leaving just 2 light.  ((anonymous report))
43.16103,77.6109219,Rochester,NY,1/5/17,"Large craft, and separate red lights, in the early morning sky."
47.1553769,122.4340113,Parkland,WA,1/4/17,"Tonight 1/04/17, is the 3rd consecutive night that I have seen these round objects. The first night 1\2\17 that I noticed them there w"
48.118146,123.4307413,Port+Angeles,WA,1/4/17,"4 orange lights in big dipper moving in formation, in circles then dispersing."
39.8318378,75.1895576,West+Deptford,NJ,1/4/17,Flare rings.
37.01352079999999,122.1966597,Davenport,CA,1/4/17,Five VERY SLOW moving aircraft at mid-day along the coast.
47.2356536,122.5504041,University+Place,WA,1/3/17,4 bright white lights chevron shaped pattern
33.8752935,117.5664384,Corona,CA,1/2/17,"3 orange hazy lights, possibly fireballs, seen over Corona, CA, and seen from Chino Hills, moving in very odd pattern slowly."
29.4607876,95.0513172,Dickinson,TX,1/2/17,"White-green-orange &quot;fire balls&quot; forming triangluar formation's, etc.."
39.2401735,76.6806441,Halethorpe,MD,1/1/17,3 red lights flying in a trinagular pattern in the Halethorpe area.
45.6255904,122.6757327,"Portland,+OR/Vancouver,+WA",OR,1/1/17,Smaller round unknown and multicolored stat. figures in the sky and not a star. ((NUFORC Note:  Sirius??  PD)) ((anonymous report))
40.767323,74.2048677,East+Orange,NJ,1/1/17,3 big ball red/orange 2 white small  .  behind 2 red shapes which all was round. went slow then fast/myself my 7 yr old19 yr old cab d
29.4241219,98.49362819999999,San+Antonio,TX,1/1/17,"BRIGHT OBJECT; GREEN LIGHT ON ONE SIDE; FLICKERED OUT, STARTED AGAIN UNTIL SHOOTING OFF."
43.7315479,79.7624177,Brampton+(Canada),ON,1/1/17,"While walking to the coffee shop, I observed three objects hovering in the west sky at about two o'clock in the area of the evening cre"
42.1080979,85.97445689999999,Decatur,MI,1/1/17,Very fast object traveling just above low stratus clouds.
39.4195499,76.7802528,Owings+Mills,MD,1/1/17,"Blue, bright light.  Moving fast and circular movement."
39.6292788,75.6582628,Bear,DE,1/1/17,"A bright, fire-like light and a small orb that protruded from it.  ((anonymous report))"
32.6858853,117.1830891,Coronado,CA,1/1/17,"New Year's Day Orange Flickering Lights Over Coronado, CA.  ((anonymous report))"
41.8462161,71.3557165,Rumford,RI,1/1/17,Large star-like object with pointed spikes like green light-sabers that come and go. To L of moon.  ((NUFORC Note:  Venus?  PD))
43.8970929,78.86579119999999,Oshawa+(Canada),ON,1/1/17,Very High Slow Brilliant Shimmering White Oblong Object.  ((NUFORC Note:  One of many reports from same source.  PD))
38.8338816,104.8213634,Colorado+Springs,CO,1/1/17,White Sphere seen over mountains Colorado Springs
40.7127837,74.0059413,New+York,NY,1/1/17,Strange Blinking Lights moving across the sky in a group New York City sighting
43.6187102,116.2146068,Boise,ID,1/1/17,"4-5 Floating, glowing orange globes"
38.2546373,121.2999485,Galt,CA,1/1/17,I saw between 6 and 8 objects moving in formation across the night sky.
38.2546373,121.2999485,Galt,CA,1/1/17,I saw between 6 and 8 objects moving in formation across the night sky.
44.52634219999999,109.0565308,Cody,WY,1/1/17,Very bright flash from south to north; disappeared long before north horizon.
26.8339094,82.2624037,Placida,FL,1/1/17,"Cigar-shaped glowing orange object silently moving steadily from south to north 100 yds away, suddenly disappears seen by six adults."
26.8233946,80.13865469999999,Pbg,FL,1/1/17,10-12 red glowing balls moving 50-70 mph southeast to northwest.
29.4241219,98.49362819999999,San+Antonio,TX,1/1/17,"New Years @ ~12:30am, my father and I observed an object in the sky appearing red at a distance but then turned bright orange."
33.177294,111.5468301,San+Tan+Valley,AZ,1/1/17,Red ball of hovering light.
27.8397466,82.79121339999999,Seminole,FL,1/1/17,"Red and white looking craft moving slow, moving towards the east."
34.9704419,78.9453056,Hope+Mills,NC,1/1/17,Seen orange/ red colored lights flickering south of current location in a west to east direction flickering to a white light the disapp
40.1672068,105.1019275,Longmont,CO,1/1/17,"3 dancing, glowing, red balls of light in the NE. Moving in formation, forming triangle, then moving off, blinking out. ((anon. rept.))"
43.6187102,116.2146068,Boise,ID,1/1/17,Orange orb in north sky around 12:10 am in Boise 2017.  ((anonymous report))
28.677775,81.3278455,Casselberry,FL,1/1/17,10+ Orange orbs following in a line
61.2180556,149.9002778,Anchorage,AK,1/1/17,Red round lights in 5 or 6 groups of 3 lights each hovered over Hillside(?) area during midnight fireworks.  ((anonymous report))
30.3321838,81.65565099999999,Jacksonville,FL,1/1/17,"A total of 5 orange-red spheres/lights spotted in Jacksonville, FL 01/01/2017."
38.5890723,121.302728,Rancho+Cordova,CA,1/1/17,I seen 5 reddish orange objects flying over my apartment building they were moving in progression of 2s except the last one was by itse
37.3382082,121.8863286,San+Jose,CA,1/1/17,Midnight struck on new years and I walked outside to celebrate with my son and girlfriend. We see 3 orange/red globes hovering in an of
39.768403,86.158068,Indianapolis,IN,1/1/17,Fireballs over Indianapolis on New Years Eve.
